"MetLife","MetLife Inc","0.8382358974358974"
"Deutsche Post","Deutsche Bank","0.505609907120743"
"Deutsche Post","Deutsche Post","0.8058028169014085"
"AGCO","AGCO","0.822734375"
"TELUS","Telus","0.8540000000000001"
"Infineon Technologies","Infineon Technologies","0.8426549450549451"
"Citic Pacific","Cathay Pacific","0.5168686225992695"
"Directv","DIRECTV","0.8093231240428791"
"Japan Tobacco","Japan Tobacco","0.8087506702412869"
"Mitsubishi Estate","Mitsubishi Motors","0.5087842084060695"
"Facebook","Facebook, Inc.","0.8072258064516129"
"Compass Group","Compass Group","0.8065454545454546"
"General Dynamics","General Dynamics","0.8293032258064517"
"Devon Energy","Devon Energy","0.8131147540983606"
"Textron","Textron","0.8183614457831325"
"Northrop Grumman","Northrop Grumman","0.8407760821543598"
"CMS Energy","Xcel Energy","0.5404164648910412"
"CMS Energy","TXU Energy","0.5445027196687099"
"Carlsberg","Carlsberg Group","0.8192"
