"[0] CompanyNameComparator","[1] CompanyCountriesComparator","[2] CompanyIndustriesComparator","[3] CompanyNumericAttributeComparator","[4] CompanyNumericAttributeComparator","[5] CompanyDateFoundedComparator","[6] CompanyKeyPeopleComparator","[7] CompanyLocationComparatorJaccard","finalValue","id1","id2","isMatch","label"
"1.0","1.0","1.0","0.0","0.0","1.0","0.0","1.0","1.055","DBPedia_Company_4405","Freebase_Company_892","true","1"
"1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.8599999999999999","DBPedia_Company_4577","Freebase_Company_1035","true","1"
"1.0","1.0","0.5454545454545454","0.0","0.0","1.0","0.33333333333333337","1.0","1.1693030303030303","DBPedia_Company_15786","Freebase_Company_3143","true","1"
"1.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1.03","DBPedia_Company_12452","Freebase_Company_2461","true","1"
"1.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1.03","DBPedia_Company_4669","Freebase_Company_961","true","1"
"0.2727272727272727","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.14090909090909087","DBPedia_Company_14637","Freebase_Company_2918","false","0"
"0.15000000000000002","0.0","0.19047619047619047","0.0","0.0","0.0","0.2857142857142857","0.0","0.08082619047619047","DBPedia_Company_1713","Freebase_Company_2069","false","0"
"1.0","1.0","0.22413793103448276","0.0","0.0","1.0","0.19233498935415186","1.0","1.1081137392623774","DBPedia_Company_7265","Freebase_Company_1487","true","1"
"0.1428571428571429","0.0","0.079136690647482","0.0","0.0","0.75","0.17391304347826086","0.0","0.15847220608606283","DBPedia_Company_8118","Freebase_Company_2040","false","0"
"0.5263157894736843","1.0","1.0","0.0","0.0","1.0","0.4482758620689655","0.36363636363636365","0.7589043062200959","DBPedia_Company_5607","Freebase_Company_1145","true","1"
"0.4","0.0","0.2272727272727273","0.0","0.0","0.0","0.0","0.0","0.14628181818181818","DBPedia_Company_8001","Freebase_Company_1619","false","0"
"1.0","1.0","0.23809523809523805","0.0","0.0","0.95","1.0","1.0","1.4044523809523808","DBPedia_Company_9250","Freebase_Company_1863","true","1"
"0.3529411764705882","0.0","0.15384615384615385","0.0","0.0","0.0","0.0","0.0","0.11202262443438908","DBPedia_Company_6942","Freebase_Company_1438","false","0"
"1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.8119999999999999","DBPedia_Company_9465","Freebase_Company_1907","true","1"
"0.38095238095238093","0.0","0.19999999999999996","0.0","0.0","0.4","0.0","0.0","0.20047619047619042","DBPedia_Company_7500","Freebase_Company_1525","false","0"
"1.0","1.0","1.0","0.0","0.0","0.95","0.0","0.0","0.8284999999999999","DBPedia_Company_11791","Freebase_Company_2313","true","1"
"1.0","1.0","1.0","0.0","0.0","1.0","0.25","1.0","1.1492499999999999","DBPedia_Company_8056","Freebase_Company_1643","true","1"
"0.3125","0.0","0.2272727272727273","0.0","0.0","0.0","0.0","0.0","0.08599431818181816","DBPedia_Company_2819","Freebase_Company_583","false","0"
"1.0","1.0","1.0","0.0","0.0","1.0","0.3589743589743589","1.0","1.1903333333333332","DBPedia_Company_7166","Freebase_Company_1470","true","1"
"0.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03724999999999998","DBPedia_Company_11223","Freebase_Company_2015","false","0"
"0.3214285714285714","0.0","0.33333333333333337","0.0","0.0","0.0","0.0","0.0","0.09479761904761899","DBPedia_Company_10424","Freebase_Company_2344","false","0"
"1.0","1.0","0.0","0.0","0.0","1.0","0.24159021406727824","0.3333333333333333","0.9757461773700304","DBPedia_Company_6882","Freebase_Company_1409","true","1"
"0.2857142857142857","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.31985714285714284","DBPedia_Company_2551","Freebase_Company_589","false","1"
"0.2857142857142857","0.0","0.6363636363636364","0.0","0.0","0.0","0.2727272727272727","0.0","0.18058441558441557","DBPedia_Company_5559","Freebase_Company_1124","false","0"
